,Date,Stars,BankName,Clean_Review,sentiment,sentiment_cat
315,2016-01-30,5,LoanSnap,acquired prompt loan painless times manner honestly looking read refinanced husband refinance responsive mortgage banker anthony days emails pleasure recommend answering phone timely home calls throughout hours loans,0.6,Positive
316,2016-10-14,5,LoanSnap,knowledgeable laborious professional painless times stressful process honestly read husband refinance swiftly marroquin doubt feel refinancing mortgage acquire banker anthony days emails pleasure recommend companies phone home responded throughout calls hours client loans,0.35,Positive
317,2017-03-19,5,LoanSnap,team loan figured angelica complete jim happen happy lees fantastic complications job ethan,0.43333333333333335,Positive
318,2017-12-17,5,LoanSnap,knowledgeable hello star future loan michele transaction conversations happy dealings read agree processor call direct documents review funded team style easy smooth successful,0.4138888888888889,Positive
319,2017-12-02,5,LoanSnap,knowledgeable hello dlj people hesitate professional super contact future loan sekani times michele transaction processed constant fields hamiltn available read attentive neal responsive wouldnt experience funded team pleasure service oriented communicative reflect customer services smooth,0.23333333333333334,Positive
320,2016-08-09,5,LoanSnap,kulick thanks prompt dlj responses questions past loan painless secure process dealing pleasant financial helped cadwell looking read options lee decided refinancing experience mortgage lenders stayed team recommend kindness knowledge munoz home sell definitely relocate janeen concerns adan,0.18055555555555555,Positive
321,2017-02-10,5,LoanSnap,trying guidelines top loan notch happen cadwell read processor pleased underwriting team am recommend service munoz ups conditions janeen refi adan loans,0.5,Positive
322,2017-04-24,5,LoanSnap,knowledgeable dlj costeffective broker process provided financial looking entire marroquin efficient credible mortgage clarity anthony team solution oriented refi,0.13333333333333333,Positive
323,2016-06-04,5,LoanSnap,knowledgeable dlj costeffective broker process provided financial looking entire marroquin efficient credible mortgage clarity anthony team solution oriented refi,0.13333333333333333,Positive
324,2017-09-19,5,LoanSnap,knowledgeable happier senior thank star maribel dlj property doing professional delivered past couldnt manner completely jaclyn online provided owned read seemless purchase wish mortgage day extent banker time team service courteous choice refi properties promise,0.1375,Positive
325,2017-12-17,5,LoanSnap,disclosing senior market results individualized downsides financially dlj thorough requirements patiently beginning usually explained begin financing start company dozens offering happen hidden thoroughly stars financial competence endless read options anythony creative finish refinance marroquin thoughtful walked steps mortgage exploring banker anthony stuff texts commitment companies service research phone versus fees swamped calls savvy step care chose primary successful,0.1675925925925926,Positive
326,2017-04-17,5,LoanSnap,disclosing usually loan carefully tv endless read network options creative marroquin held evaluated banker stuff traditional discovered companies research stars financially dlj requirements start dozens crunched hidden standard financial thoroughly thoughtful mortgage producer averaged am recommendation decade calls chose selfemployed individualized downsides thorough patiently beginning variable income future explained begin financing offering record online multiemmywinning competence walked steps exploring successfully person bunch commitment banks versus savvy step financed care freelancer unique senior market results recently reality impossible company happen anythony finish glitches straightforwardly treated anthony texts major phone home swamped fees successful,0.11789215686274511,Positive
327,2016-05-20,5,LoanSnap,underwriter results professional appreciated calm questions loan closed process expected seamless happy earlier helped remained secured read grateful system email knowledgable step helpful adan,0.16250000000000003,Positive
328,2018-01-01,5,LoanSnap,underwriter results professional appreciated calm questions loan closed process expected seamless happy earlier helped remained secured read grateful system email knowledgable step helpful adan,0.16250000000000003,Positive
329,2016-12-05,5,LoanSnap,recommend highly munoz dlj refinancing responsive mortgage hours financial available adan,0.18666666666666668,Positive
330,2016-12-20,5,LoanSnap,friendly firm surely super future explains company talked process minutes jaclyn read sold understand talking call awesome talk compare neither five companies hard easy,0.2357142857142857,Positive
331,2017-02-24,5,LoanSnap,friendly surely fast dlj super questions explained couldnt process talked shopping stressful financialour sakani jaclyn financial read refinance gotten martin experience compare quotes loved hamilton companies listened hard service customer step easy answer rep,0.24999999999999997,Positive
332,2017-11-02,5,LoanSnap,achieve goals considered offer able picture longterm fantastic communicator options,0.45,Positive
333,2016-03-07,5,LoanSnap,insight overall dlj doing updates company stressful process highly happen noninvasive ideas correctly stress simple box read options underway communication mentioned easily strategy recommend lot minimal checks look refi handle,0.09866666666666668,Neutral
334,2016-01-01,5,LoanSnap,thank bryan review amazing deal orginal,0.6000000000000001,Positive
335,2017-07-07,5,LoanSnap,trying top thanks little future loop questions bit deal bryan company compassion companys kept bring woes delt amazing read break humanity im emailed current decided accross relationship am didnt hard listened mother finace pushy answered refi smooth forward,0.15260416666666665,Positive
336,2017-11-25,5,LoanSnap,loan recommend knowledgeable top process highly excellent ive definitely officer communicator bryan,0.5,Positive
337,2016-07-03,5,LoanSnap,using note detail knowledgeable top institutions experiences recently past referring bryan personal process quick lender estate larger read ca fair ive communicators experience please am oriented clients purchased terrible thru real properties,0.06041666666666665,Neutral
338,2017-12-24,5,LoanSnap,arises initial inquiry request future stages loan process manner job available staff call paul hed recommend id email timely rate final,0.1,Neutral
339,2016-08-02,5,LoanSnap,tirelessly detail happier institutions close results dlj questions explained loan process peter polite attentive responsive ethan team business earned extra called,0.2,Positive
340,2016-08-24,5,Guarenteed Rate Inc,buyer questions process daunting purchase feel brandon home provide fair rate responsive guide assure entire helpful time absolute,0.3,Positive
341,2016-04-28,5,Guarenteed Rate Inc,knowledgeable close exceptional jo makes questions smoothly repeat buyers loan tine closes absolutely application extremely ann lender own goes time preferred team service twice send clients answer,0.34833333333333333,Positive
342,2017-06-15,5,Guarenteed Rate Inc,friendly finally happier beautiful thanks getting future income information loan financing couldnt secure corner met helped arrived read finished penny able purchase caring cave time basement commitment home bedroom july condo details ago date,0.3321428571428572,Positive
343,2017-01-04,5,Guarenteed Rate Inc,frequent experiences mears professional honest loan constant remarkable read experienced sold support communications efficient decision level multiple supportive texts emails commitment opportunities impeccable phone immediately followup lifetime brandon answered true calls bought saving lenders properties comfortable unique finding,0.39375000000000004,Positive
344,2016-08-09,5,Guarenteed Rate Inc,introduced close impressed super loan process sam explanation wonderful provide seamless provided low looking read schedule fazio purchase realtor detailed mortgage attorney team recommend service ahead home rate closing,0.47222222222222215,Positive
345,2016-08-02,5,Guarenteed Rate Inc,introduced close impressed super loan process sam explanation wonderful provide seamless provided low looking read schedule purchase realtor detailed mortgage attorney team recommend service ahead home rate closing,0.47222222222222215,Positive
346,2016-04-28,5,Guarenteed Rate Inc,friendly knowledgeable guaranteed industry north moore family experienced refinance jim purchase ive team business companies smiling home rate look carolina raleigh forward,0.5875,Positive
347,2016-12-13,5,Guarenteed Rate Inc,night penny customers truly times short fit hard mortgages amazing happy comfortable lives day helped wife changed multiple,0.27261904761904765,Positive
348,2016-08-16,5,Guarenteed Rate Inc,encourage fast people couldnt enjoyed happy quick pace read penny call inquiries referrals referred mortgage strongly pleasure decisions hard rates recommendation purposes responses,0.32916666666666666,Positive
349,2016-07-10,5,Guarenteed Rate Inc,helpful service people,0.0,Neutral
350,2017-12-17,5,Guarenteed Rate Inc,transition germain frightening dreading lived buy process compassion stressful daughter law intimidating met helped read moved thinking granddaughter easier positive experience recommend business son knowledge home,-0.13636363636363635,Negative
351,2016-06-26,5,Guarenteed Rate Inc,table expertise easy industry excellent lending contact process highly dean extremely tracking provides preapproval purchase letter responsive experience tremendous team recommend service home throughout closing,0.3603333333333333,Positive
352,2017-12-17,5,Guarenteed Rate Inc,recommend attention call helped highly dream dean home land regular basis lender help huge undivided looking,0.18666666666666668,Positive
353,2017-12-09,5,Guarenteed Rate Inc,knowledgeable able profession industry helpful,0.5,Positive
354,2016-06-11,5,Guarenteed Rate Inc,plan industry impressed professional seeing hitch loan transactions personal highly manner dean happy advice read professionally refinance decided recommend am trusted knowledge home thru aspects,0.36000000000000004,Positive
355,2016-12-27,5,Guarenteed Rate Inc,trying process highly dean happy learning simple helped looking lingo husband dream homebuying overwhelming time recommend help homeowners rate home step,0.365,Positive
356,2016-12-20,5,Guarenteed Rate Inc,happier top returned germain informative unforeseen professional frame issues questions updates loan closed start impressive notch dean read conventional quickly status experience receive mortgage confident time correspondence recommend product hard clients passionate,0.20542328042328042,Positive
357,2017-03-11,5,Guarenteed Rate Inc,recommend questions process thanks patient highly answering walked ready call freaking dean step course communication house easy thousands,0.24833333333333335,Positive
358,2016-08-02,5,Guarenteed Rate Inc,thank particularly guaranteed money account respectable free lowest professional lending income jacob dedicated title michael turnaround closed name received fulltime position bureaucracy quick professionalism met assumed read credit intuitions blocks refinance staff etc flowing opportune weeks uploaded insurance fortunate prepared original mortgage cycle day documents paid experience degree imaginable stumbling time koppel costs banks score numerous brand immediately spent balances week sensitivity home rate seen crew closing employment completed,0.20749999999999996,Positive
359,2017-07-07,5,Guarenteed Rate Inc,recommend deff respond marcus quick future questions,0.16666666666666666,Positive
360,2016-08-09,5,Guarenteed Rate Inc,expressing eliminated guaranteed embark breeze guesswork questions challenging guarantee stressful process absolutely wonderful happy beautifully reluctant richter available read rick purchase realtor phenomenal experience journey recommended blown time broke team difficult recommendation clarification home rate trust dread,0.5071428571428571,Positive
361,2017-05-24,5,Guarenteed Rate Inc,expressing eliminated guaranteed embark breeze guesswork questions challenging guarantee stressful process absolutely wonderful happy beautifully reluctant richter available read rick purchase realtor phenomenal experience journey recommended blown time broke team difficult recommendation clarification home rate trust dread,0.5071428571428571,Positive
362,2016-06-26,5,Guarenteed Rate Inc,team appreciate service hardwork rates guaranteed customer responsive entire helpful amazing,0.30000000000000004,Positive
363,2017-03-04,5,Guarenteed Rate Inc,responsive awesome helpful simply,0.5,Positive
364,2016-11-06,5,Guarenteed Rate Inc,beautiful thank close defiantly resolve issues forever loan company kept ensure track helped possibly read grateful able purchase guys couldve cant managed team difficult recommend hard jason explain situation wrong home chandler frustrated,-0.09166666666666666,Negative
365,2016-01-30,5,Guarenteed Rate Inc,thank guaranteed honest beginning loan offered wonderful seamless provided reasonable staff shopped experience feedback service rates fees rate candid lenders found,0.5,Positive
366,2016-02-14,5,Guarenteed Rate Inc,team rick delightful recommend hard highly guaranteed thank buying process rate experience fantastic beginning smoothly,0.33366666666666667,Positive
367,2017-03-11,5,Guarenteed Rate Inc,thank industry experiences questions knowledable read similar hearing referred tom beyond experience time pleasure phone friends answered answer called,0.0,Neutral
368,2016-10-29,5,Guarenteed Rate Inc,team recommend questions process responsive quick definitely easy stars,0.3833333333333333,Positive
369,2017-02-24,5,Guarenteed Rate Inc,closed process understood able fashion timely gregory helped listen,0.2,Positive
370,2017-03-04,5,Guarenteed Rate Inc,im paths process scott front knowledge crossed industry experiences free incredible stress corner mortgage products thankful questions amazing,0.6333333333333334,Positive
371,2017-08-06,5,Guarenteed Rate Inc,buy company process guaranteed expensive matt explaining rate contacted experience various lender hours day house using helpful chose,-0.25,Negative
372,2017-04-24,5,Guarenteed Rate Inc,loan satisfied process fit third quick circumstances entire easy,0.2777777777777778,Positive
373,2017-08-06,5,Guarenteed Rate Inc,pick fast informative lending efficiently loan start company process highly rescue pieces richter read rick finish complete able original change services recommend team fell courteous anticipated apart closing date,0.3225,Positive
374,2017-12-17,5,Guarenteed Rate Inc,types caused promises overbearing guaranteed dont stop continually decide ready check writing lack dramatic approached deal loan poor start process documentation matthew happened provide repeatedly happy totally online lender simple move question available straightforward read changed quickly finish fashion fairness hope faster local experience personally lenders easily banker unlike mcdevitt previous recommend business considered numerous eventually trusted sources direction anticipated facetoface interaction rate daily literally hangups finance officer using closing forward,0.10277777777777779,Positive
375,2016-10-22,5,Guarenteed Rate Inc,guaranteed market obtain belcer purchases future questions night process highly absolutely happy walk fantastic purchasing available read able feel educated experience mortgage day time team am recommend brian home rate gr using answer ultimately,0.35000000000000003,Positive
376,2017-06-30,5,Guarenteed Rate Inc,recommend explain padgett completely tracy family friends willing professional definitely day help time,0.11249999999999999,Positive
377,2016-06-04,5,Guarenteed Rate Inc,happier buying thank choose lending professionals delivered questions text couldnt exceeded process garanteed expectations available tree tom experience via team phone email home true rate thankful answer,0.375,Positive
378,2017-09-27,5,Guarenteed Rate Inc,buying chuck knowing breeze loan process comfortable helped timeline richter able feel williams experience team service explain customer recommending home tight definitely step services quality,0.18035714285714285,Positive
379,2016-02-29,5,Guarenteed Rate Inc,recommend pleasure thank easy anytime matt answered quick questions rich,0.38055555555555554,Positive
380,2017-09-12,5,Guarenteed Rate Inc,transition germain frightening dreading lived buy process compassion stressful daughter law intimidating met helped read moved thinking granddaughter easier positive experience recommend business son knowledge home,-0.13636363636363635,Negative
381,2017-11-17,5,Guarenteed Rate Inc,table expertise easy industry excellent lending contact process highly dean extremely tracking provides preapproval purchase letter responsive experience tremendous team recommend service home throughout closing,0.3603333333333333,Positive
382,2016-02-29,5,Guarenteed Rate Inc,recommend attention call helped highly dream dean home land regular basis lender help huge undivided looking,0.18666666666666668,Positive
383,2016-07-25,5,Guarenteed Rate Inc,knowledgeable able profession industry helpful,0.5,Positive
384,2017-04-02,5,Guarenteed Rate Inc,plan industry impressed professional seeing hitch loan transactions personal highly manner dean happy advice read professionally refinance decided recommend am trusted knowledge home thru aspects,0.36000000000000004,Positive
385,2016-02-14,5,Guarenteed Rate Inc,trying process highly dean happy learning simple helped looking lingo husband dream homebuying overwhelming time recommend help homeowners rate home step,0.365,Positive
386,2016-06-18,5,Guarenteed Rate Inc,happier top returned germain informative unforeseen professional frame issues questions updates loan closed start impressive notch dean read conventional quickly status experience receive mortgage confident time correspondence recommend product hard clients passionate,0.20542328042328042,Positive
387,2017-04-02,5,Guarenteed Rate Inc,recommend questions process thanks patient highly answering walked ready call freaking dean step course communication house easy thousands,0.24833333333333335,Positive
388,2016-01-30,5,Guarenteed Rate Inc,thank particularly guaranteed money account respectable free lowest professional lending income jacob dedicated title michael turnaround closed name received fulltime position bureaucracy quick professionalism met assumed read credit intuitions blocks refinance staff etc flowing opportune weeks uploaded insurance fortunate prepared original mortgage cycle day documents paid experience degree imaginable stumbling time koppel costs banks score numerous brand immediately spent balances week sensitivity home rate seen crew closing employment completed,0.20749999999999996,Positive
389,2016-06-26,5,Guarenteed Rate Inc,recommend deff respond marcus quick future questions,0.16666666666666666,Positive
390,2016-05-12,5,Guarenteed Rate Inc,closed loan weeks bestalways refer questions mike,-0.1,Negative
391,2017-12-24,5,Guarenteed Rate Inc,quickly questions concerns helpful answer,0.3333333333333333,Positive
392,2017-08-06,5,Guarenteed Rate Inc,thank questions promptly happy professionalism hurdles richter entire rick refinance appreciate able feel refinancing mortgage time completing team service clients valued rate,0.43333333333333335,Positive
393,2016-06-18,5,Guarenteed Rate Inc,thank guaranteed michelle clean usually smoothly tax loan painless process quick low fantastic complicated sailed horrible else mortgage tremendous team situation rate return easy rest,0.08518518518518518,Neutral
394,2017-07-15,5,Guarenteed Rate Inc,emails enthusiasm service knowledge mikes ive responds communication faster evident,0.25,Positive
395,2017-10-11,5,Guarenteed Rate Inc,knowledgeable navigate country educate obtain rated impressed hes normal highly frequently minutes matter extremely read preapproval mike mortgage brokers am business clients seen hours regulations rely client successful,0.375,Positive
396,2017-12-17,5,Guarenteed Rate Inc,told types friendly pros market skeptical unbelievable guaranteed building dilucchio super patiently future attitude try questions explained deal financing wasting buy process resonated importantly cons selling online provided fantastic ensure house met mine read refinanced options ensured instead option friend refinancing mortgage relationships joes werent folks time joe force recommend didnt rates answered rate sell reach helpful little finding,0.07135416666666666,Neutral
397,2016-11-13,5,Guarenteed Rate Inc,hassle am id recommend business paperwork getting record doing pretty properly set hands world,0.125,Positive
398,2017-07-15,5,Guarenteed Rate Inc,knowledgeable patient buying results reduce questions smoothly process joanne accessible helped read experienced doubts result understand hesitations else experience confident strongly recommend decisions answering home definitely step easy,0.4202380952380952,Positive
399,2016-01-01,5,Guarenteed Rate Inc,technology top close professional competitive fasthighly offered products recommendations simple options rick communications awesome communication experience efficient consideration team recommend opportunities,0.4,Positive
400,2016-10-14,1,Guarenteed Rate Inc,start service spoke process personal saying phone customer unprofessional willing left hung andor information rep,0.08333333333333333,Neutral
401,2016-07-03,1,Guarenteed Rate Inc,bad,-0.6999999999999998,Negative
402,2017-06-08,1,Guarenteed Rate Inc,monthly accurate debt avail obligations information listed company times documentation actual provided denied read credit amount ratio error proof paid creditors reason twice attention figuring insisted,0.20000000000000004,Positive
403,2016-03-22,1,Guarenteed Rate Inc,told guaranteed close professional supervisors resolution talked cost dealt quicken contract sign read quickly period able mortgage day recover satisfaction recommend disclosed service customer appropriately rate complaintgrievance help extra called loans,0.2866666666666667,Positive
404,2017-06-30,1,Guarenteed Rate Inc,initially emailedand dont getting missed contact rolling courtesy company ball kept communicate entire waste response credit read hit emailed fine call else spend mortgage calling day via cant person time emails soon business service apply perfectly phone immediately customer email monday emailedthen frustrated,0.08611111111111114,Neutral
405,2017-11-10,1,Guarenteed Rate Inc,alpine aspect disappointed thats delayed bad unfortunately name company dealing responsiveness transaction left hour professionalism andrew read moved papers ca wish rep slow towards mortgage guys clara time county buyer service clients customer chances killed home agent help services closing entirety strong santa called,-0.2880952380952381,Negative
406,2017-01-18,1,Guarenteed Rate Inc,team recommend unprofessional disorganized apparently extremely adam communicate,-0.125,Negative
407,2016-12-13,1,Guarenteed Rate Inc,told underwriter buying money check getting changes comes reevaluate processes loan airfare company times compassion stressful ticket uncalled actual demanding bow household lives entire additional sign items vehicle shipped read fine processing horrible hawaii offer able appraisal waiting tell status feel weeks means word stay experience live day william days assistance time god business companies service respect list schedule customer week purchased prior understanding lag officer airline care closing pay real called,0.03162878787878789,Neutral
408,2017-08-13,1,Guarenteed Rate Inc,matching product companies dont offer requested lending tree,0.0,Neutral
409,2017-01-11,1,Guarenteed Rate Inc,recommend company list situation government arbor costumer mortgage communication chance help increase dedication failed shut,-0.5,Negative
410,2017-06-08,1,Guarenteed Rate Inc,approve fine service twice call martin customer email answered heard contacted unable thats mortgage via questions jody,-0.04166666666666666,Negative
411,2017-05-24,1,Guarenteed Rate Inc,told finally ky stopped overall takes money comes branch daniel apr office worth dunlop louisville loan closed worse advertise western manager corporate wasnt freddy havent aweful mgr pulled low chicago read august call hearing weeks experience calling price recommend average terms service phone followup expect submitted closing called daniels,-0.03888888888888889,Negative
412,2016-07-18,1,Guarenteed Rate Inc,product able viable provide confused rude help upset inability,-0.06666666666666667,Negative
413,2016-12-27,1,Guarenteed Rate Inc,didnt form emailed score preapproval horrible run specifics letter rate permission lending submitting pulling tree credit called found,-1.0,Negative
414,2016-08-24,1,Guarenteed Rate Inc,told continue sent information poor pulled lender waste read credit refinance spoke sends else day time service score send negative customer ding sending called,-0.30000000000000004,Negative
415,2016-11-13,1,Guarenteed Rate Inc,living close lack package gr questions loan broker received read newhome credit aug missing horrible complete alerted lower mentioned receive days review hired feedback service followup reinstate elsewhere completed yes month scores offered moneys comparison competitors btw heard available whom additional refinance mortgage guys underwriting funded parallel claim didnt customer rate based eligibility definitely ago date planned effort guaranteed thats apr details process transaction im reducing va positive weeks brokers basis delay clarification believe spent rationale surprise word dont sent obtaining information formally company havent issue purchase refinancing communications certificate minimal apologizing fees home trust july ratelock closing,-0.07474747474747473,Negative
416,2017-04-24,1,Guarenteed Rate Inc,tried busy couldnt hold emailing calling lender sent signal,0.1,Neutral
417,2016-10-29,1,Guarenteed Rate Inc,told nh city ma consider hung looking called,0.0,Neutral
418,2017-03-04,1,Guarenteed Rate Inc,recommend soon refinance company didnt call service appraisal able prompt wasnt calls report mortgage return bad answer,-0.09999999999999992,Negative
419,2016-09-15,1,Guarenteed Rate Inc,buying cut moment guaranteed disappointed arent people conversation doing acceptable annoyed inc attitude questions company including lots polite happy picked shot question condescension expectations mine read informed im rudeness game understand similar site mortgages intelligent aaron tone treat contacted decision plenty appeared huge bright am didnt business service companies phone home rate lenders middle answer town,0.12777777777777782,Positive
420,2017-11-25,1,Guarenteed Rate Inc,note monthly finally saying stopped guaranteed homes dragged account basically getting fast card sent contact information access buyers loan couldnt agreed process dealing offering application received unless responsiveness including extensive course payments consolidate entered offers looking read response credit beware call similar preapproved govt mortgages quicker refinancing lower total balance paid mortgage spelled multiple monthslong days underwriting required requests werent recommend didnt reason whenever eventually rates home rate corroboration regulations responding lenders primary pay gauranteed,0.08750000000000001,Neutral
421,2017-06-15,5,North American Savings Bank,knowledgeable nasb excellent future loan process highly kory provided complicated entire read refinance superb carla responsive experience mortgage time team recommend service throughout hung ours,0.27666666666666667,Positive
422,2017-08-13,5,North American Savings Bank,knowledgeable thanks professional calm loan process dealing responsiveness kory extremely complicated entire read refinance integrity purchase else cool level moving throughout officer properties none forward,0.07500000000000001,Neutral
423,2016-09-30,5,North American Savings Bank,deals tried top buyingselling homes market close changes component nasb opportunity impacts patiently rally income swapping questions families loan broker buy closed added mattered origination financial complicated expert estate advocated read professionally answers expanded military support va aaron due detailed antebellum change versed time team business five ability handled list pressure week pass home rate fees look real officer retirement,0.04166666666666667,Neutral
424,2017-01-11,5,North American Savings Bank,changes nasb loansespecially stops challenging closed loan truly pull rules process complicate family entire despite read military va beyond antebellum required time team recommend believe tough home guide regulations retirement loans,-0.01777777777777777,Negative
425,2017-01-11,5,North American Savings Bank,thank getting competitor professional thousands closed loan special class act lender job entire goodlet originally current days team pleasure deserving institution saving real dallas called,0.16530612244897958,Positive
426,2016-08-24,5,North American Savings Bank,nasb slightly professional lending comments delivered begin competitive loan satisfied matched process leader cost bids application signing origination assuring completely completion online lender kudos tree sales read applied staff beat believability custer goodlet mortgage appreciative supportive wife time convincing brent price team product service truthful promised timely home none dallas closing chose company,0.39999999999999997,Positive
427,2016-11-13,5,North American Savings Bank,buying thanks ready decide questions buyers offered start buy process house amazing read answers stringent call purchase jon experience calling potential recommend phone home definitely help easy,0.2388888888888889,Positive
428,2016-11-13,5,North American Savings Bank,closed process days thanks purchase nasb agreement home informational experience date easy amazing chose preapproval,0.2833333333333333,Positive
429,2017-07-29,5,North American Savings Bank,loan knowledgeable process patient accurate shopping call barrett extremely jon mortgage asset quick simple helpful suggest husband,0.15208333333333335,Positive
430,2017-10-26,5,North American Savings Bank,loan jons knowledgeable process patient accurate name barrett extremely jon mortgage asset quick simple passing looking helpful husband,0.15208333333333335,Positive
431,2016-12-27,5,North American Savings Bank,instantly homes bryant nasb makes express family met read refinanced mistake options military discuss incredibly ive awesome experience cant time authenticity purchased easy,0.44666666666666666,Positive
432,2017-06-15,5,North American Savings Bank,loan exceeded hard highly rate jeff recommended expectations hoped officer,-0.06583333333333334,Negative
433,2016-03-29,5,North American Savings Bank,detail knowledgeable adam professional hesitate helpful questions loan start process highly manner transaction refi weve read talking confident unsure recommend gone attention timely answered home thru help easy smooth,0.31866666666666665,Positive
434,2016-08-16,5,North American Savings Bank,quickly answers tedious knowledgeable process easy responsive mortgage questions website,0.08888888888888889,Neutral
435,2016-05-20,5,North American Savings Bank,madewell knowledgeable easy nasb request lending process received surprises seamless tree entire offers looking offer mortgage multiple recommend banks home definitely closing alex,0.10555555555555556,Positive
436,2017-05-24,5,North American Savings Bank,loan rob closed didnt able getting issues helpful time,0.2,Positive
437,2017-12-17,5,North American Savings Bank,team closing despite prompt peter roadblocks answered somehow professional various encountered questions time responses,0.05,Neutral
438,2017-09-27,5,North American Savings Bank,note friendly knowledgeable buying adam professional brought effective closed personal highly ensure house read spoke beyond communication recommended time congratulations written recommend hard hand sending touch care aspects skills,0.12047619047619047,Positive
439,2017-01-26,5,North American Savings Bank,stepped expertise buying thank faced beginning errounous stand alievatied identifying thousands buy process enjoyed contract entire read mistake call walked hope barrett guidance jon stood saved time guy uncertainties wire home real closing,0.2333333333333333,Positive
440,2017-01-18,5,North American Savings Bank,thanks money nasb beginning courtesy upmost buy rescue helping call barrett journey please save team pleasure respect guided closing,0.2,Positive
441,2017-02-24,5,North American Savings Bank,dont bryant prompt speak walking happening wisdom explanations road process application seeking online path financial entire read blindly recall steps genuinely homebuyer mortgage day buyingrefinancing bumps time recommend homeowners understanding telling throughout guide cared smooth,0.06000000000000001,Neutral
442,2016-06-04,5,North American Savings Bank,fortunate matched price deal,0.4,Positive
443,2017-03-04,5,North American Savings Bank,buy thorough excellent rate persistent home absoltely diligent easy time alex,0.7166666666666667,Positive
444,2017-11-02,5,North American Savings Bank,recommend companies homes market nasb purchased experienced mortgage experience jeremy definitely looking wife brent,0.4,Positive
445,2017-12-24,5,North American Savings Bank,service hard thanks close customer respectful available time extra called,0.16166666666666668,Positive
446,2016-03-14,5,North American Savings Bank,previous team meet thank deadline thanks happy home kept owners lender encouraging brent,0.2777777777777778,Positive
447,2017-03-04,5,North American Savings Bank,told serious rolling loan closed buy talked process cost hour purchasing honestly read lease offer easier hold feel weeks contacted time months brent recommend id morning inquired control responded home daily comfortable ago found,0.11333333333333333,Positive
448,2017-04-10,5,North American Savings Bank,knowledgeable buying nervous adam couldnt afford process anxiety cares completely house read ten regret tell feel dream ease time communicating home rate bought using little,-0.029166666666666664,Negative
449,2016-12-27,5,North American Savings Bank,fred refinance customers painless address nice thanks pleasant kary concerns care available,0.4833333333333333,Positive
450,2017-01-26,5,North American Savings Bank,types monthly opposite pros thanks nasb confirming klossner pressured rushed loan whatever cons kory payments financial kory5 stars approximate additional read options understand offer va feel lower beyond decision circumstances time costs biggest calculate explain versus life rate based institution choice officer closing comfortable unique,0.09583333333333333,Neutral
451,2017-06-15,5,North American Savings Bank,types monthly opposite pros thanks nasb confirming klossner pressured rushed loan whatever cons kory payments financial kory5 stars approximate additional read options understand offer va feel lower beyond decision circumstances time costs biggest calculate explain versus life rate based institution choice officer closing comfortable unique,0.09583333333333333,Neutral
452,2016-04-28,5,North American Savings Bank,told aarons close extra fought couldnt buy cost wasnt father difference move house cover looking planned appraiser job read rush able aaron recommended pleased time worry recommend service customer home rate closing pay date,0.3333333333333333,Positive
453,2016-10-14,5,North American Savings Bank,dollars knowledgeable professional month begin thousands loan approvedclosed highly express hundreds timeline happiness read spoke able aaron weeks lower saved cant recommend rate tight literally saving,0.2562857142857143,Positive
454,2017-06-30,5,North American Savings Bank,hard stressful thanks feel responsive jon experience mortgage approved,-0.04583333333333334,Negative
455,2017-10-19,5,North American Savings Bank,friendly manner timely responses appreciated helpful joey,0.2875,Positive
456,2016-12-27,5,North American Savings Bank,loan refinance friendly hartegan nasb home officer pleased helpful wife chose joey,0.4375,Positive
457,2016-06-11,5,North American Savings Bank,monthly jersey close currently reside north office assisted nearly company highly wonderful family promptly online honestly read able mortgages shopped addition payment lower mortgage person american ultimately emails steve recommend bank assigned colleague home calls rate savings answer found,0.31428571428571433,Positive
458,2017-01-11,5,North American Savings Bank,thanks excellent dedication honorable doing lending happening deadlines fellow loan closed straight understood rc extremely shooter delays professionalism ensure appraiser read ensured meet va word slow personally causing cant time recommend team veteran expect officer closing,0.10937499999999997,Positive
459,2017-07-07,5,North American Savings Bank,closing understands nasb funds meets past loan highly extremely lender nasbs meet va experience easily time five recommend service requirement veteran experienceworking especially lenders easy smooth stars loans,0.1273809523809524,Positive
460,2016-01-30,5,North American Savings Bank,service outstanding timely,0.5,Positive
461,2016-12-20,5,North American Savings Bank,fred hard including dreams calls beyond true vacation smoothly,0.15277777777777776,Positive
462,2016-05-05,5,North American Savings Bank,recommend heartily service fast helpful,0.2,Positive
463,2017-07-29,5,North American Savings Bank,terms expertise listened patient thanks humanly aaron responded rate responsive individual concern caring helped knowledgable care possibly spring,0.05,Neutral
464,2016-10-29,5,North American Savings Bank,friendly buying thank mile extra questions painless process kept extremely available read helping front aaron talk wife time home veteran help answer,0.19375,Positive
465,2016-07-10,5,North American Savings Bank,loan team officer step helped amazing,0.6000000000000001,Positive
466,2016-09-30,5,North American Savings Bank,told trying extra happening contact issues questions helpful kept extremely constant addressed available quickly wouldnt exactly concerns step care closing wait alex,0.19666666666666668,Positive
467,2016-11-28,5,North American Savings Bank,easy service,0.43333333333333335,Positive
468,2017-01-04,5,North American Savings Bank,pleasure lender alex couldnt,0.0,Neutral
469,2016-08-09,5,North American Savings Bank,responsive surprises guy,0.0,Neutral
470,2016-12-05,5,North American Savings Bank,process expected surprises rate extremely smooth,0.15000000000000002,Positive
471,2016-06-26,5,North American Savings Bank,fred schedule process responsive helped exactly,0.25,Positive
